version_date,title,brief,keyword,url
2023-01-26 11:18:33,连通大网电 冬日暖融融,冬日，西藏阿里地区福利院内，不少老人聚在院落中活动，79岁的查格老人正躺在屋里吸氧。,阿里地区 基层 福利院,https://news.cctv.com/2023/01/26/ARTIcmAQSDk7WzWgvs8jmxQQ230126.shtml
2023-01-26 11:17:45,接上天然气 生活更便利,临近中午，75岁的居民王大丁正在厨房里忙乎，灶上一锅红烧豆腐香气扑鼻。“瞧瞧这火苗多旺，天然气真好用！”王大丁笑着说。,天然气管道 基层 简易楼,https://news.cctv.com/2023/01/26/ARTItddW1vHuM3Yp9ewbacVh230126.shtml
2023-01-26 11:09:18,新春走基层丨鄂西深山里的冰雪年味儿,1月24日，农历正月初三，鄂西晴空万里，气温小降，正是滑雪好时节，位于深山中的绿葱坡滑雪场，迎来了许多游客。,滑雪场 冰雪 鄂西,https://news.cctv.com/2023/01/26/ARTInp1Ir1TA3oCaicczTT4f230126.shtml
2023-01-26 11:08:43,应急管理部调度四川泸定5.6级地震，暂无人员伤亡和房屋倒塌,1月26日3时49分，四川甘孜州泸定县（北纬29.63度，东经102.01度）发生5.6级地震，震源深度11千米。,应急管理部 四川泸定 5.6级地震,https://news.cctv.com/2023/01/26/ARTIOPi6NX58qj1sqdnalZF6230126.shtml
2023-01-26 11:07:05,传承年俗促增收,祝家大集位于辽宁省沈阳市浑南区祝家街道，春节假期恰逢集日，炸丸子、炸麻球、炒核桃、糖葫芦……大集上年货琳琅满目，吆喝声此起彼伏。祝家大集形成于上世纪20年代初，已经有百年历史。,祝家大集 基层 农民,https://news.cctv.com/2023/01/26/ARTIh9IAlItExBWMTAqhp4ih230126.shtml
2023-01-26 11:06:08,健身就在家门口,躲过防守，接球投篮，空心入篮……一套动作行云流水，殷少雯的进球引来阵阵喝彩。,涉县 基层 在校大学生,https://news.cctv.com/2023/01/26/ARTIJMrlU92etTRjY6fvRZev230126.shtml
2023-01-26 11:05:19,幸福村里话幸福,大年初四，四川省眉山市丹棱县幸福村村民龚利华特意早起去了果园，没多久就摘满了一筐沾着露水的柑橘。“大过年的，要让游客吃上最新鲜的。”回到自家的农家乐大院，家人已经挂出腊肉，烟火气扑面而来。,幸福村 古村落 基层,https://news.cctv.com/2023/01/26/ARTIIOHhvbzxU0CHlNu1bWFB230126.shtml
2023-01-26 11:04:40,青山村中品古韵,春节假期，走进由村里闲置房屋改造而成的访客中心，货架上摆满了琳琅满目的年货。宽阔的大厅内，写春联、理发、补鞋、套圈、打年糕等活动热火朝天地开展着。青山村党委书记林红介绍：“访客中心的外立面是用竹子包裹起来的，融合了传统工艺与现代设计，好看又环保。”,青山村 古韵 乡村生活,https://news.cctv.com/2023/01/26/ARTIRx0rmVWD7a2hFuyyg6fA230126.shtml
2023-01-26 11:03:25,谱写中拉“一带一路”合作新篇章,“越来越多的地区国家同中国合作推进高质量共建‘一带一路’，支持并参与全球发展倡议和全球安全倡议，同中方携手构建中拉命运共同体。”1月24日，习近平主席向拉美和加勒比国家共同体第七届峰会作视频致辞时指出。,中国风电 中远 一带一路,https://news.cctv.com/2023/01/26/ARTI14fTqim28D9QLHhmlx9U230126.shtml
2023-01-26 11:02:45,1月25日发送旅客3530.1万人次，全国高速公路小客车流量4913.3万辆次,来自国务院联防联控机制春运工作专班数据显示，1月25日（春运第19天，农历正月初四）全国铁路、公路、水路、民航共发送旅客3530.1万人次，环比增长21.6%，比2019年同期下降38.2%，比2022年同期增长73.0%。,旅客 春运,https://news.cctv.com/2023/01/26/ARTImbz90eKWaFTvLA1C9zbD230126.shtml
